transaction_line_id,transaction_id,sku_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE000000000191,6e1bc63a-0837-4bde-add2-29af3653bc1c,MAC202101-128-SIL,1,814.89,40.74,54.19,828.34,2024-04-17
LINE000000000192,6130e8b2-d7fd-43ce-9365-4499dfad7ad0,IPD202101-512-BLU,1,1523.33,0.0,106.63,1629.96,2023-01-29
LINE000000000193,8b899f23-ef73-4f4c-bc8a-f4e1e3d53416,IPD202101-512-SIL,1,370.19,0.0,25.91,396.1,2022-04-23
LINE000000000194,f57a9f8a-4810-4905-8a6b-61b9937ed9fd,MAC202101-128-BLU,1,326.04,16.3,21.68,331.42,2021-12-31
LINE000000000195,aa7ba980-8972-43c8-a949-f867eafab69e,MAC202101-256-SPA,1,1171.8,0.0,82.03,1253.83,2024-10-12
LINE000000000196,ff0eeb53-e056-4eec-a79f-f3659916a194,IPD202101-256-SIL,1,663.97,66.4,41.83,639.4,2018-10-18
LINE000000000197,fb82d1f2-fc32-4e42-b0ac-ae8ac2335ede,IPD202101-128-BLA,1,1577.08,0.0,110.4,1687.48,2024-09-10
LINE000000000198,cdc72107-030b-4d9d-99f7-7b903715a8ef,IPH202101-128-BLA,1,1391.7,69.59,92.55,1414.66,2022-07-01
LINE000000000199,a9d6a80d-8d4d-4a59-a498-aa0ae2c6a2ea,MAC202101-128-BLU,1,1985.42,99.27,132.03,2018.18,2022-09-22
LINE000000000200,3b519973-d94e-4630-ba49-77a1cd6b8bd9,MAC202101-512-BLA,1,338.79,33.88,21.34,326.25,2023-10-07
LINE000000000201,9dd1d33d-093b-41ac-b81b-adf8ec843029,IPH202101-512-SPA,1,1367.53,0.0,95.73,1463.26,2023-04-23
LINE000000000202,dbf708f7-2ce5-4743-a22a-60c8d0a199ba,IPD202101-256-BLA,1,1013.39,50.67,173.29,1136.01,2024-11-22
LINE000000000203,00826258-cc23-48aa-9999-ceeab32be7e5,MAC202101-128-SPA,1,1036.19,51.81,68.91,1053.29,2022-09-21
LINE000000000204,76f2665f-1695-4ace-9fc5-2fd513353668,IPD202101-256-BLA,1,952.44,95.24,60.0,917.2,2024-07-10
LINE000000000205,37bdb790-143f-473c-a3f0-f6bc87eb806a,MAC202101-256-SIL,1,765.41,38.27,50.9,778.04,2024-10-21
LINE000000000206,b38afe80-ed0d-43fb-b6eb-705c533c1c46,IPD202101-512-BLU,1,460.37,0.0,32.23,492.6,2022-09-15
LINE000000000207,dc9d79cc-2210-4b17-91d5-b35f3921b937,IPH202101-512-SPA,1,837.48,0.0,58.62,896.1,2022-08-05
LINE000000000208,d799cedc-b54d-42ce-aafb-81470147caa3,MAC202101-128-GOL,1,944.99,47.25,62.84,960.58,2023-05-16
LINE000000000209,3904bbd7-73ab-41ae-840c-863a4a85a046,IPD202101-128-SPA,1,1599.36,159.94,100.76,1540.18,2023-12-14
LINE000000000210,2f9ff6d2-0240-41a4-89a0-bfeadd7e518b,MAC202101-512-BLA,1,1124.76,112.48,70.86,1083.14,2023-05-07
LINE000000000211,c9661fc2-ad7f-49e7-9b92-f8fb41195eb8,AIR202101-STD,1,337.44,33.74,21.26,324.96,2022-12-23
LINE000000000212,4c1ae676-f62a-4d0c-9a08-e9de72cb1b1b,IPD202101-128-SPA,1,976.11,48.81,64.91,992.21,2021-11-28
LINE000000000213,fc10303f-de7a-4f46-9142-c88972479836,MAC202101-256-SPA,1,981.69,49.08,65.28,997.89,2021-10-12
LINE000000000214,3bf90beb-215a-47f0-9150-b97e51fbd7ca,DSP202101-32inch,1,1662.24,0.0,116.36,1778.6,2021-09-04
LINE000000000215,faf9a21a-4153-42dc-a6ee-019918da0ac3,MAC202101-512-SIL,1,1686.81,0.0,118.08,1804.89,2023-11-25
LINE000000000216,4ca852b7-9ff8-4222-999a-ca7d959af567,MAC202101-128-SPA,1,434.13,21.71,28.87,441.29,2021-09-28
LINE000000000217,171fea65-f391-4a65-b757-8047fbc31a19,IPH202101-256-SPA,1,677.42,33.87,45.05,688.6,2024-11-21
LINE000000000218,109414e0-d6b9-445b-bdea-7e8dfaadc9ba,IPH202101-128-SPA,1,1137.67,56.88,75.66,1156.45,2023-07-15
LINE000000000219,0b19e014-fb1a-4397-bc97-cb185b7566f0,MAC202101-512-BLU,1,422.08,21.1,28.07,429.05,2022-09-05
LINE000000000220,c6be3d8a-bfd6-48fa-b662-77641a9ab690,IPH202101-512-SPA,1,535.48,53.55,33.74,515.67,2020-11-04
LINE000000000221,23fdcd69-4686-4193-9435-4ad367730b43,IPH202101-256-BLU,1,1631.84,0.0,114.23,1746.07,2024-10-02
LINE000000000222,449cc084-dbe4-4c55-ad24-78f22134fd73,IPH202101-512-BLA,1,1818.03,0.0,127.26,1945.29,2022-06-22
LINE000000000223,a26dcb83-d66a-4b4e-a530-ad92d32d1b85,IPD202101-256-BLU,1,986.15,98.62,62.13,949.66,2022-11-02
LINE000000000224,5d620658-d092-4d6c-82b4-5793e35b41b9,IPH202101-512-BLA,1,1054.86,105.49,66.46,1015.83,2022-11-15
LINE000000000225,0ec6069b-d82a-4022-ba94-4861980e3b58,IPH202101-128-BLA,1,1412.53,0.0,141.25,1553.78,2024-03-15
LINE000000000226,f026334c-5562-4509-a266-ff380a2d2ecc,IPD202101-256-SIL,1,782.99,39.15,74.38,818.22,2024-02-14
LINE000000000227,757c43a6-f782-4299-9295-a81aa8e74f23,MAC202101-128-BLA,1,1587.88,79.39,105.59,1614.08,2024-10-26
LINE000000000228,22faea92-92d8-4b6b-a700-812215193403,IPD202101-128-SIL,1,1558.8,155.88,98.2,1501.12,2024-09-06
LINE000000000229,a846ffc7-8eb0-4f74-9a55-9d863d020d5b,IPD202101-512-BLU,1,381.83,19.09,25.39,388.13,2024-11-02
LINE000000000230,2d5b0a5c-7d16-42cf-9e8e-0c7bdb8ab776,IPH202101-256-SPA,1,978.3,0.0,68.48,1046.78,2020-10-15
LINE000000000231,d5920360-48e7-4957-a0c2-3e74b726b427,IPH202101-256-SPA,1,1734.07,86.7,115.32,1762.69,2021-11-13
LINE000000000232,2ab67c70-28c1-4de5-b103-dec245e2b841,DSP202101-32inch,1,1567.05,156.71,98.72,1509.06,2024-02-28
LINE000000000233,b207ef99-98a4-4db1-9194-2cd70d1fe3d7,MAC202101-128-SIL,1,557.85,27.89,95.39,625.35,2019-04-10
LINE000000000234,b0e3fd7d-9978-4b3e-8072-674115ca971a,MAC202101-256-BLA,1,1969.57,196.96,319.07,2091.68,2019-10-17
LINE000000000235,a4342d77-0463-489a-830f-8a5e58728a96,MAC202101-512-GOL,1,1501.73,0.0,105.12,1606.85,2022-10-12
LINE000000000236,83b00487-d3ce-4d6e-86d6-18c2e925100b,IPH202101-256-BLA,1,470.88,23.54,31.31,478.65,2015-11-18
LINE000000000237,6cf23346-ac56-4659-b378-6b25d159198b,WCH202101-41mm,1,761.19,76.12,123.31,808.38,2024-11-01
LINE000000000238,2ba4aade-fb18-46dd-9a85-099ed44ebf1e,MAC202101-128-BLA,1,1309.11,130.91,82.47,1260.67,2021-11-25
LINE000000000239,15ecf028-f7ad-4c7b-9df6-e3328d68a4f8,MAC202101-128-SIL,1,1586.92,158.69,99.98,1528.21,2024-09-06
LINE000000000240,5e826014-7dd7-43e7-a532-1057fd81fe48,AIR202101-STD,1,617.1,30.86,58.62,644.86,2023-10-21
LINE000000000241,b0a2f7b1-c211-4c24-9960-651568d3cbec,IPD202101-512-SPA,1,1162.77,0.0,116.28,1279.05,2024-11-12
LINE000000000242,58837093-bc9a-4cf6-9652-48e5bd1705d6,IPH202101-128-BLA,1,1184.32,118.43,106.59,1172.48,2024-10-22
LINE000000000243,72ad421c-6788-4831-8e34-f310ea4f1dfa,IPD202101-128-BLA,1,592.61,59.26,53.34,586.69,2024-10-13
LINE000000000244,8dd18806-0433-49ee-8e9d-e284e1e8703f,IPH202101-512-GOL,1,1113.78,111.38,100.24,1102.64,2024-11-12
LINE000000000245,7a403464-2966-481f-af64-79f10e9c8656,TV202101-STD,1,655.84,65.58,59.03,649.29,2024-10-16
LINE000000000246,c4f48db1-48b9-4c74-8788-e80e9acf8ae2,IPH202101-512-SIL,1,1265.33,0.0,126.53,1391.86,2024-04-23
LINE000000000247,08520bef-1826-4f20-b544-95bc6afaf274,DSP202101-32inch,1,1441.56,72.08,136.95,1506.43,2023-10-11
LINE000000000248,fd4240f8-4996-43bd-aa43-fea2d35f1825,IPD202101-256-SPA,1,300.78,0.0,21.05,321.83,2021-11-13
LINE000000000249,af707b6a-b465-46b8-a312-5d876c9f2fb4,AIR202101-STD,1,1598.98,79.95,106.33,1625.36,2018-10-12
LINE000000000250,0ab6d2a5-7dfd-425d-9d8e-3581dab680c7,IPH202101-128-SPA,1,1998.89,199.89,125.93,1924.93,2022-02-11
LINE000000000251,2efc3c84-350a-46b9-b456-c9dad2b40235,IPD202101-256-SPA,1,1637.41,81.87,108.89,1664.43,2022-10-07
LINE000000000252,c93eb48f-00d0-4017-bb67-87b52bff8db1,IPD202101-128-SIL,1,1549.02,0.0,108.43,1657.45,2023-11-23
LINE000000000253,f4c0b255-eccf-4d9f-b3c4-b6a8bcadfa7e,IPD202101-128-BLU,1,1017.31,50.87,67.65,1034.09,2024-08-04
LINE000000000254,548aec25-b184-4ce4-a227-bf754829f020,MAC202101-512-BLA,1,1161.02,0.0,81.27,1242.29,2022-07-18
LINE000000000255,7b8a8102-4971-4572-903e-4450c66b6cbc,TV202101-STD,1,988.87,0.0,69.22,1058.09,2024-03-03
LINE000000000256,6de29ace-49b6-479d-82bf-ca8cf072d646,IPD202101-512-SPA,1,556.58,55.66,35.06,535.98,2024-11-04
LINE000000000257,6faace96-d34a-4dca-8a80-29af80425f27,IPH202101-256-SPA,1,449.03,22.45,29.86,456.44,2022-12-27
LINE000000000258,a55449a2-c019-4a27-8618-250d0889d3ae,DSP202101-27inch,1,1955.26,195.53,123.18,1882.91,2024-08-28
LINE000000000259,e3ee6966-482e-4a63-8e72-daea488da319,MAC202101-128-BLA,1,1966.53,98.33,130.77,1998.97,2023-09-01
LINE000000000260,b4412f29-31b8-4a44-9480-f51a5e412742,WCH202101-41mm,1,685.28,68.53,43.17,659.92,2021-11-09
LINE000000000261,313fa0bb-5fbe-4d00-b3fd-5dcdbae6a9e5,IPD202101-128-GOL,1,1574.18,0.0,110.19,1684.37,2021-06-19
LINE000000000262,7ffc4fcd-3c0d-41a1-ac98-54f4d6e7fda4,IPH202101-512-GOL,1,1303.88,0.0,91.27,1395.15,2021-11-23
LINE000000000263,68ccf324-f675-4543-a685-05e42f458d5d,HMP202101-STD,1,1090.56,109.06,68.71,1050.21,2022-10-17
LINE000000000264,94a921a7-2217-41b8-87aa-1c64947cd60b,IPD202101-512-SIL,1,390.48,0.0,27.33,417.81,2020-10-22
LINE000000000265,fd3a61f9-8e94-4120-ba4b-c30f771992ab,WCH202101-45mm,1,980.79,0.0,68.66,1049.45,2023-09-14
LINE000000000266,a755c890-8fab-467e-9319-0bb44c78726d,IPD202101-128-BLA,1,387.08,19.35,25.74,393.47,2023-09-02
LINE000000000267,611b211e-c7a7-416d-8448-4fa6c79f2264,MAC202101-128-SPA,1,562.66,0.0,39.39,602.05,2023-06-12
LINE000000000268,8209b7d0-8605-4620-9d49-007c10308bcf,MAC202101-128-GOL,1,1674.49,167.45,105.49,1612.53,2019-10-10
LINE000000000269,77ba6ac3-5a84-4817-95b6-a669969b4a4e,MAC202101-128-BLA,1,1035.04,103.5,65.21,996.75,2023-11-29
LINE000000000270,b8d54675-6f4d-49c9-87f1-42bc865e4810,MAC202101-128-SPA,1,1901.75,190.18,119.81,1831.38,2019-10-07
LINE000000000271,cf94f7fc-c407-4720-a10c-fbebc4e3c184,MAC202101-512-BLA,1,1830.65,183.07,164.76,1812.34,2022-01-11
LINE000000000272,110bd9a7-3757-4162-8b98-ca44a51b641d,IPH202101-128-SPA,1,702.97,35.15,46.75,714.57,2022-10-09
LINE000000000273,fdf93003-0bab-4695-8a6f-1da4765115a3,IPH202101-128-SPA,1,623.62,31.18,41.47,633.91,2024-12-18
LINE000000000274,45b8a57c-9adc-4a03-b9be-0929fc58005a,IPH202101-512-SIL,1,1480.94,74.05,98.48,1505.37,2019-09-04
LINE000000000275,e322984c-1b31-47cd-8716-16b9daa49385,IPD202101-256-BLA,1,1068.27,53.41,71.04,1085.9,2021-09-12
LINE000000000276,0d8706c5-0401-4192-9e91-c603143d9ccf,IPH202101-256-SPA,1,1150.98,0.0,80.57,1231.55,2024-02-05
LINE000000000277,b6648ffa-f9aa-4765-8652-e3f95cd5661c,IPD202101-256-GOL,1,1456.88,72.84,96.88,1480.92,2021-08-28
LINE000000000278,a0849c08-f41c-4ff2-935b-1010f5bb1f8a,IPH202101-512-BLU,1,1299.56,0.0,90.97,1390.53,2023-05-11
LINE000000000279,28755bdb-1643-469d-a077-d0aca44d450b,MAC202101-128-BLA,1,1916.56,0.0,134.16,2050.72,2021-09-05
LINE000000000280,79df8822-6dec-4d93-96d5-5dc0bf54fe46,IPH202101-256-BLA,1,1976.72,0.0,138.37,2115.09,2024-01-06
LINE000000000281,5de02036-489d-4799-8588-985c9e3f8929,IPH202101-512-GOL,1,366.58,18.33,24.38,372.63,2021-06-13
LINE000000000282,3bf939f8-6446-4478-be46-a7294bf60ee3,DSP202101-32inch,1,1442.56,0.0,100.98,1543.54,2021-04-25
LINE000000000283,eda1afb4-68e3-4c73-bca2-d1adf180c9b2,MAC202101-128-BLU,1,713.78,35.69,47.47,725.56,2023-09-04
LINE000000000284,9c15f953-24cb-406a-b4fa-cf6ede8c9acb,IPD202101-128-SPA,1,941.43,94.14,152.51,999.8,2024-09-22
LINE000000000285,3d43136d-72c9-4cdf-a034-ff763c672f81,MAC202101-512-GOL,1,1479.64,73.98,253.02,1658.68,2024-09-21
LINE000000000286,c6c0777f-6b49-4824-9291-8b45fda200d1,IPH202101-512-BLA,1,566.01,28.3,96.79,634.5,2024-10-11
LINE000000000287,faaa30d7-0327-4756-a937-ecddb8933e69,IPH202101-512-GOL,1,703.73,35.19,120.34,788.88,2021-09-20
LINE000000000288,4e87baf6-2e20-4743-a5bf-7a3d700a1eef,IPH202101-128-BLA,1,1986.19,198.62,321.76,2109.33,2022-02-06
LINE000000000289,89199116-4841-492e-91e5-89dc5f986642,IPH202101-256-GOL,1,1217.27,121.73,109.55,1205.09,2024-10-23
LINE000000000290,f831516f-439f-4460-8aa9-a147e0fcda53,MAC202101-128-GOL,1,1110.85,111.08,99.98,1099.75,2024-10-04
LINE000000000291,83dcd730-4520-428c-8c1d-ab656910d746,MAC202101-256-BLA,1,1780.08,0.0,178.01,1958.09,2019-09-28
LINE000000000292,2def2d32-9997-469c-b712-833d35506412,IPH202101-512-BLA,1,840.27,84.03,75.62,831.86,2023-10-22
LINE000000000293,de15ea9e-1c6e-4308-82ff-84a27c338071,ACC202101-STD,2,303.61,30.36,57.69,634.55,2020-10-26
LINE000000000294,e88f8988-8ad1-4bb4-a246-e95af3e54167,AIR202101-STD,1,431.75,43.18,27.2,415.77,2017-04-07
LINE000000000295,3bb8a6a1-6a02-4544-9916-b23802b1f22e,MAC202101-256-BLU,1,429.38,42.94,27.05,413.49,2024-05-16
LINE000000000296,dbbeb47b-1740-46f5-92c0-e20f6e28178e,IPH202101-128-SPA,1,1154.11,0.0,80.79,1234.9,2023-01-27
LINE000000000297,e0180f86-8016-4182-b094-f23c8894e7ff,IPD202101-256-BLA,1,553.86,27.69,52.62,578.79,2022-10-28
LINE000000000298,b0a2269a-2fd9-4eb1-a5f4-03d0ebcdd93c,TV202101-STD,1,503.05,50.31,31.69,484.43,2024-01-13
LINE000000000299,2e2a8314-b916-4ef2-9c44-21589faa1f60,IPH202101-512-SPA,1,1214.28,121.43,76.5,1169.35,2024-10-23
LINE000000000300,d0ac2749-6eb4-4957-b38b-e4563601db77,MAC202101-512-SPA,1,530.62,53.06,33.43,510.99,2017-11-21
LINE000000000301,08786d71-2617-43b8-8f80-910469398c8f,IPH202101-256-BLA,1,1642.66,0.0,114.99,1757.65,2018-02-24
LINE000000000302,5a66c8ae-9cde-4337-868d-d0545b361fc3,IPD202101-256-BLA,1,1712.53,85.63,113.88,1740.78,2023-01-05
LINE000000000303,ffc9acc8-5076-48dd-8bbc-40be66ba6d7c,MAC202101-256-BLU,1,1459.39,72.97,97.05,1483.47,2016-04-11
LINE000000000304,fb1654ca-c5d8-4138-bab9-95e724669704,IPH202101-512-SIL,1,1480.85,74.04,98.48,1505.29,2019-02-19
LINE000000000305,7187524a-5b7b-4780-b430-3182c91299e4,IPD202101-256-BLA,1,943.61,0.0,66.05,1009.66,2024-11-01
LINE000000000306,3b9db564-ed9f-464d-93c9-e6c9ce4a44ce,IPD202101-512-BLU,1,601.13,0.0,42.08,643.21,2023-12-04
LINE000000000307,d9c016bc-d59a-43a0-b291-12eaa776d3bb,MAC202101-256-GOL,1,482.61,24.13,32.09,490.57,2017-11-02
LINE000000000308,dd45f392-c690-49ac-907c-05c7ad7f75f8,IPH202101-256-GOL,1,471.04,47.1,29.68,453.62,2022-09-16
LINE000000000309,57b6fa1e-45f9-4df4-8292-cf2e12aa24ff,IPH202101-128-SIL,1,1476.93,0.0,103.39,1580.32,2019-04-24
LINE000000000310,7cf347e7-f7ea-4e92-84e0-ea8428c931da,IPH202101-128-SPA,1,1060.32,106.03,66.8,1021.09,2019-09-21
LINE000000000311,7847c952-b9eb-4786-a451-775d4b63a486,IPD202101-256-BLA,1,1352.82,0.0,94.7,1447.52,2016-01-19
LINE000000000312,b7cdc1e4-11fa-44b9-ae86-2b62ae471a6c,MAC202101-256-SPA,1,1334.53,133.45,84.08,1285.16,2024-09-15
LINE000000000313,49778f71-6f23-44e1-8c8e-44efae43af5b,IPD202101-512-GOL,1,1588.69,79.43,105.65,1614.91,2019-09-13
LINE000000000314,c2f18ba8-4bb5-4d79-8f7a-695e186169a3,IPD202101-256-BLA,1,1492.31,0.0,104.46,1596.77,2016-05-02
LINE000000000315,2343c381-22e2-4a42-bc6d-e269b5739ab1,DSP202101-32inch,1,1193.82,0.0,83.57,1277.39,2016-10-06
LINE000000000316,54442947-9da2-4738-8b5b-16bdd25a199b,IPD202101-128-SPA,1,1223.68,0.0,220.26,1443.94,2021-09-13
LINE000000000317,9d7887d9-bdec-4eef-9af6-13fa317ebac1,MAC202101-256-SPA,1,1008.64,100.86,63.54,971.32,2024-10-18
LINE000000000318,8786304c-57b2-405c-92ae-4b2078a431f4,MAC202101-128-BLA,1,1709.54,170.95,107.7,1646.29,2022-08-15
LINE000000000319,1eb4b68b-9a17-4d94-a07b-4fdaa8bb420a,IPH202101-512-BLA,1,1821.47,182.15,114.75,1754.07,2023-10-28
LINE000000000320,bd9a7ebc-14ee-4364-b739-8f8be04a27f2,MAC202101-256-GOL,1,1812.87,0.0,126.9,1939.77,2024-12-28
LINE000000000321,a2806cf2-2daf-45be-89da-e7a02b11f135,IPH202101-512-BLU,1,591.5,29.58,39.33,601.25,2023-11-17
LINE000000000322,c66204b0-c0f7-4678-981d-e1bd1257a78a,IPD202101-256-BLU,1,1295.38,64.77,86.14,1316.75,2023-10-09
LINE000000000323,f248fe08-48fe-46b2-81eb-fd09265cb694,IPH202101-512-BLU,1,912.81,91.28,57.51,879.04,2020-11-12
LINE000000000324,51ef9432-5aa2-4244-91a7-e2e1011dc809,IPD202101-256-GOL,1,1720.88,172.09,108.42,1657.21,2023-07-13
LINE000000000325,91ffd9d4-5b3e-437b-bd55-52c63d6b5016,IPH202101-128-BLU,1,1088.78,108.88,68.59,1048.49,2019-09-04
LINE000000000326,5a5cb414-c6eb-4682-a70a-7806259e81c6,IPH202101-512-GOL,1,1636.27,0.0,114.54,1750.81,2020-03-13
LINE000000000327,1773730a-4163-4d5a-80b5-a9a9cfe97a5c,MAC202101-128-SIL,1,583.86,58.39,36.78,562.25,2020-04-27
LINE000000000328,86dfbd9d-756d-4792-8ba8-297e53c3bf73,IPD202101-256-SPA,1,965.62,48.28,64.21,981.55,2020-08-13
LINE000000000329,7bb3f4db-a893-41a9-85c8-0864a8caca53,IPD202101-512-GOL,1,916.25,45.81,60.93,931.37,2020-10-29
LINE000000000330,6675e338-818b-411c-96ae-624e4a75c122,IPH202101-128-BLU,1,403.44,20.17,26.83,410.1,2020-09-02
LINE000000000331,1ade8032-1b7b-4389-9352-ab0f2bf4d209,IPH202101-256-GOL,1,978.74,97.87,61.66,942.53,2024-09-12
LINE000000000332,a109f315-7f04-497d-a643-b3b25bea2df7,MAC202101-256-SPA,1,739.27,0.0,51.75,791.02,2018-11-17
LINE000000000333,be5dbf35-fe63-4664-b53b-8b037f4063a1,WCH202101-41mm,1,535.46,53.55,33.73,515.64,2018-10-01
LINE000000000334,bc8daf9f-2384-4d88-8382-85e8f4f99a80,IPD202101-512-SPA,1,334.08,16.7,22.22,339.6,2020-01-30
LINE000000000335,41e4468a-9ba8-4d44-b0b2-74e48ab9a5bc,IPD202101-256-BLU,1,1054.02,105.4,66.4,1015.02,2022-12-18
LINE000000000336,6259c48d-c672-44c1-9327-67b8a465d1cb,ACC202101-STD,1,1567.27,0.0,109.71,1676.98,2020-02-10
LINE000000000337,7eeabd95-4ee1-47ad-be4d-4f8497d2d993,IPH202101-512-SIL,1,405.17,20.26,26.94,411.85,2020-12-10
LINE000000000338,29c130ef-b059-47c6-b626-d215408c2d76,IPD202101-128-SPA,1,1024.13,102.41,64.52,986.24,2021-03-25
LINE000000000339,5d0d32c2-0ca4-46b1-af2d-991e8cb7344b,TV202101-STD,1,1098.38,0.0,76.89,1175.27,2021-09-04
LINE000000000340,16f0f8ba-e4d2-4dd8-be68-1ce21ad7280d,MAC202101-512-GOL,1,1636.95,0.0,114.59,1751.54,2024-10-19
LINE000000000341,43a0fc4e-9af2-4f18-b652-a3f60b4f0cc4,MAC202101-256-SIL,1,976.03,48.8,64.91,992.14,2023-03-05
LINE000000000342,22a214fa-ecff-4a7d-8f58-ff87f2ea609a,IPD202101-256-SIL,1,1079.84,53.99,71.81,1097.66,2024-08-19
LINE000000000343,72fe3fb9-a4cd-47e7-ab63-8787a5df7769,MAC202101-512-BLA,1,1919.79,0.0,134.39,2054.18,2022-11-26
LINE000000000344,8d112516-2207-4fd5-a2b3-9ef26ea43427,IPH202101-512-BLU,1,1553.86,0.0,108.77,1662.63,2021-04-30
LINE000000000345,df132e7c-202a-4e16-b173-3325a19e6915,IPD202101-512-SIL,1,1867.53,186.75,117.65,1798.43,2022-07-25
LINE000000000346,9f9ca433-7e83-492d-8b48-f9903d9fa664,IPD202101-512-BLU,1,1323.75,66.19,88.03,1345.59,2024-10-24
LINE000000000347,dee5ab22-d1a5-42e3-95d6-eb8dce249756,IPH202101-512-SPA,1,1355.21,135.52,85.38,1305.07,2024-10-26
LINE000000000348,1e5645d2-b8e0-417c-9077-39efec6f6d09,IPH202101-256-BLA,1,1723.04,86.15,114.58,1751.47,2023-05-06
LINE000000000349,da18146a-1748-4591-8499-690f11685905,MAC202101-256-SPA,1,823.81,82.38,51.9,793.33,2022-09-26
LINE000000000350,84c69334-a5f3-4b00-8eba-dd786b1803d6,MAC202101-512-SIL,1,1887.32,94.37,125.51,1918.46,2021-10-12
LINE000000000351,c307f26d-2083-4d39-9bdd-6bdbd5498af4,MAC202101-512-SPA,1,1252.16,62.61,83.27,1272.82,2018-11-10
LINE000000000352,6256fd22-b81b-4913-9cde-79cbf130817d,MAC202101-512-BLU,1,1337.35,0.0,93.61,1430.96,2018-09-10
LINE000000000353,2e695e5f-0bc0-4a3e-b574-c6a73edbce0f,AIR202101-STD,1,1172.8,0.0,82.1,1254.9,2023-09-05
LINE000000000354,30dce547-754e-4a3e-81bd-23f0ab09ea4b,IPH202101-512-BLA,1,825.0,41.25,54.86,838.61,2019-09-26
LINE000000000355,21879596-b069-42a6-85fb-ae8efd1b448d,IPH202101-256-GOL,1,1345.17,67.26,89.45,1367.36,2022-09-11
LINE000000000356,8b943f6e-b737-4998-9162-0972cddd6779,IPD202101-128-BLA,1,1318.54,0.0,92.3,1410.84,2024-09-13
LINE000000000357,b29a2dd1-fe1a-46bc-9229-9778ea01e28b,IPH202101-512-SPA,1,895.76,44.79,59.57,910.54,2024-10-27
LINE000000000358,aa1abe98-8094-4ab7-9410-888f27e8704e,AIR202101-STD,1,1018.18,101.82,64.15,980.51,2024-12-23
LINE000000000359,9f7844bd-6932-4491-b47f-b4983f6d271e,IPH202101-128-BLU,1,618.1,61.81,38.94,595.23,2024-12-07
LINE000000000360,8ebcd631-7ba8-4fdf-855e-a7840f6e9de6,AIR202101-STD,1,518.38,51.84,32.66,499.2,2024-09-04
LINE000000000361,499ce33a-c1bf-4377-825c-9e343d293bde,IPH202101-128-GOL,1,558.08,27.9,53.02,583.2,2024-09-08
LINE000000000362,5e70640c-48bd-42f4-9834-e5ba7b05877d,IPH202101-512-GOL,1,1974.03,98.7,337.56,2212.89,2024-11-02
LINE000000000363,e56949ac-4d2a-4774-98ec-951905165e6d,IPH202101-512-SPA,1,750.7,0.0,52.55,803.25,2019-05-03
LINE000000000364,6c1cba5b-365e-49b0-8c6c-3755eb719e81,IPD202101-512-GOL,1,1753.38,175.34,110.46,1688.5,2023-12-07
LINE000000000365,6907a105-891c-42d7-b627-71fa2ef7fbbc,IPH202101-512-GOL,1,997.04,0.0,69.79,1066.83,2022-09-02
LINE000000000366,955694d4-55b8-47fb-9dc7-4b2f03a28eb2,MAC202101-128-SPA,1,977.63,48.88,65.01,993.76,2024-12-10
LINE000000000367,a36db41b-627a-4c12-a983-45012b9664b5,IPH202101-128-BLU,1,1495.67,0.0,104.7,1600.37,2024-11-15
LINE000000000368,541e5d72-87d3-4f85-9dc8-0c6f9be31f6b,IPH202101-512-SPA,1,1647.95,0.0,115.36,1763.31,2021-09-10
LINE000000000369,f6ac5a1b-32db-4d95-a043-835369fa131a,MAC202101-512-BLA,1,932.41,46.62,62.01,947.8,2024-05-22
LINE000000000370,9e121420-367d-4be9-875a-bab6ea820839,IPH202101-512-SPA,1,873.26,0.0,61.13,934.39,2023-12-22
LINE000000000371,39cb15a6-ea07-4715-ae7d-872861c024fc,MAC202101-512-GOL,1,899.5,89.95,56.67,866.22,2022-10-26
LINE000000000372,d44a443b-57ce-46cb-ad2c-24d4a844d81f,IPD202101-128-SIL,1,1257.35,0.0,226.32,1483.67,2019-11-02
LINE000000000373,c03c4c6f-c012-4bc8-b235-4381c9ee0fa0,IPD202101-256-GOL,1,1021.31,0.0,183.84,1205.15,2017-12-04
LINE000000000374,8c11b677-b080-4219-8e01-3551180db6fc,IPD202101-256-BLA,1,1834.05,91.7,313.62,2055.97,2024-10-21
LINE000000000375,57e0cd8f-6d56-4e3e-b0ae-e7ddff1d6df1,WCH202101-45mm,1,1389.72,0.0,250.15,1639.87,2024-09-29
LINE000000000376,a91ace4a-c7ef-4125-831e-192990ae477e,IPD202101-512-BLU,1,1243.48,124.35,78.34,1197.47,2024-02-07
LINE000000000377,b6b6e50f-12e4-4ee5-bbdb-7e1a210b6f53,IPD202101-512-SPA,1,1258.85,62.94,119.59,1315.5,2024-09-08
LINE000000000378,e2e1c57e-0a76-4fd6-bdf1-61f876fdfe06,MAC202101-512-BLA,1,759.79,37.99,72.18,793.98,2024-12-12
LINE000000000379,9360fd8f-d72b-4b5e-a8f0-7b41da04f962,IPH202101-512-SIL,1,1268.31,63.42,120.49,1325.38,2024-09-21
LINE000000000380,2677761a-66c1-42d6-881d-083ca50a6526,IPD202101-256-GOL,1,604.51,30.23,40.2,614.48,2022-11-20
LINE000000000381,cf282f3f-35d7-43b8-906f-c87aaa7b0df8,MAC202101-128-BLA,1,1452.01,145.2,91.48,1398.29,2024-11-26
